"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"Missouri"	"29"	"55 to 59"	"55 to 59"	"2016"	"2016"	433066
	"Missouri"	"29"	"55 to 59"	"55 to 59"	"2017"	"2017"	432409
"Total"	"Missouri"	"29"	"55 to 59"	"55 to 59"			3340591
	"Missouri"	"29"	"60 to 64 "	"60 to 64"	"2010"	"2010"	336649
	"Missouri"	"29"	"60 to 64 "	"60 to 64"	"2011"	"2011"	353048
	"Missouri"	"29"	"60 to 64 "	"60 to 64"	"2012"	"2012"	352243
	"Missouri"	"29"	"60 to 64 "	"60 to 64"	"2013"	"2013"	357693
	"Missouri"	"29"	"60 to 64 "	"60 to 64"	"2014"	"2014"	364986
	"Missouri"	"29"	"60 to 64 "	"60 to 64"	"2015"	"2015"	373584
	"Missouri"	"29"	"60 to 64 "	"60 to 64"	"2016"	"2016"	381497
	"Missouri"	"29"	"60 to 64 "	"60 to 64"	"2017"	"2017"	391846
"Total"	"Missouri"	"29"	"60 to 64 "	"60 to 64"			2911546
	"Missouri"	"29"	"65 to 69"	"65 to 69"	"2010"	"2010"	257888
	"Missouri"	"29"	"65 to 69"	"65 to 69"	"2011"	"2011"	261011
	"Missouri"	"29"	"65 to 69"	"65 to 69"	"2012"	"2012"	279866
	"Missouri"	"29"	"65 to 69"	"65 to 69"	"2013"	"2013"	288980
	"Missouri"	"29"	"65 to 69"	"65 to 69"	"2014"	"2014"	300391
	"Missouri"	"29"	"65 to 69"	"65 to 69"	"2015"	"2015"	313146
	"Missouri"	"29"	"65 to 69"	"65 to 69"	"2016"	"2016"	328333
	"Missouri"	"29"	"65 to 69"	"65 to 69"	"2017"	"2017"	327895
"Total"	"Missouri"	"29"	"65 to 69"	"65 to 69"			2357510
	"Missouri"	"29"	"70 to 74"	"70 to 74"	"2010"	"2010"	194455
	"Missouri"	"29"	"70 to 74"	"70 to 74"	"2011"	"2011"	199423
	"Missouri"	"29"	"70 to 74"	"70 to 74"	"2012"	"2012"	207006
	"Missouri"	"29"	"70 to 74"	"70 to 74"	"2013"	"2013"	217838
	"Missouri"	"29"	"70 to 74"	"70 to 74"	"2014"	"2014"	225319
	"Missouri"	"29"	"70 to 74"	"70 to 74"	"2015"	"2015"	230394
	"Missouri"	"29"	"70 to 74"	"70 to 74"	"2016"	"2016"	233430
	"Missouri"	"29"	"70 to 74"	"70 to 74"	"2017"	"2017"	251437
"Total"	"Missouri"	"29"	"70 to 74"	"70 to 74"			1759302
	"Missouri"	"29"	"75 to 79"	"75 to 79"	"2010"	"2010"	155273
	"Missouri"	"29"	"75 to 79"	"75 to 79"	"2011"	"2011"	156019
	"Missouri"	"29"	"75 to 79"	"75 to 79"	"2012"	"2012"	156620
	"Missouri"	"29"	"75 to 79"	"75 to 79"	"2013"	"2013"	158842
	"Missouri"	"29"	"75 to 79"	"75 to 79"	"2014"	"2014"	162194
	"Missouri"	"29"	"75 to 79"	"75 to 79"	"2015"	"2015"	164831
	"Missouri"	"29"	"75 to 79"	"75 to 79"	"2016"	"2016"	169377
	"Missouri"	"29"	"75 to 79"	"75 to 79"	"2017"	"2017"	176192
"Total"	"Missouri"	"29"	"75 to 79"	"75 to 79"			1299348
	"Missouri"	"29"	"80 to 84"	"80 to 84"	"2010"	"2010"	119090
	"Missouri"	"29"	"80 to 84"	"80 to 84"	"2011"	"2011"	119449
	"Missouri"	"29"	"80 to 84"	"80 to 84"	"2012"	"2012"	119244
	"Missouri"	"29"	"80 to 84"	"80 to 84"	"2013"	"2013"	119308
	"Missouri"	"29"	"80 to 84"	"80 to 84"	"2014"	"2014"	119387
	"Missouri"	"29"	"80 to 84"	"80 to 84"	"2015"	"2015"	119801
	"Missouri"	"29"	"80 to 84"	"80 to 84"	"2016"	"2016"	120801
	"Missouri"	"29"	"80 to 84"	"80 to 84"	"2017"	"2017"	121509
"Total"	"Missouri"	"29"	"80 to 84"	"80 to 84"			958589
	"Missouri"	"29"	"85+"	"85+"	"2010"	"2010"	114560
	"Missouri"	"29"	"85+"	"85+"	"2011"	"2011"	117044
	"Missouri"	"29"	"85+"	"85+"	"2012"	"2012"	120314
	"Missouri"	"29"	"85+"	"85+"	"2013"	"2013"	122689
	"Missouri"	"29"	"85+"	"85+"	"2014"	"2014"	125132
	"Missouri"	"29"	"85+"	"85+"	"2015"	"2015"	126821
	"Missouri"	"29"	"85+"	"85+"	"2016"	"2016"	128428
	"Missouri"	"29"	"85+"	"85+"	"2017"	"2017"	130000
"Total"	"Missouri"	"29"	"85+"	"85+"			984988
"Total"	"Missouri"	"29"					48405732
	"Montana"	"30"	"0 to 4"	"0 to 4"	"2010"	"2010"	62404
	"Montana"	"30"	"0 to 4"	"0 to 4"	"2011"	"2011"	62034
	"Montana"	"30"	"0 to 4"	"0 to 4"	"2012"	"2012"	61402
	"Montana"	"30"	"0 to 4"	"0 to 4"	"2013"	"2013"	61374
	"Montana"	"30"	"0 to 4"	"0 to 4"	"2014"	"2014"	61610
	"Montana"	"30"	"0 to 4"	"0 to 4"	"2015"	"2015"	62088
	"Montana"	"30"	"0 to 4"	"0 to 4"	"2016"	"2016"	62743
	"Montana"	"30"	"0 to 4"	"0 to 4"	"2017"	"2017"	63291
"Total"	"Montana"	"30"	"0 to 4"	"0 to 4"			496946
	"Montana"	"30"	"5 to 9"	"5 to 9"	"2010"	"2010"	60788
	"Montana"	"30"	"5 to 9"	"5 to 9"	"2011"	"2011"	61325
	"Montana"	"30"	"5 to 9"	"5 to 9"	"2012"	"2012"	62243
	"Montana"	"30"	"5 to 9"	"5 to 9"	"2013"	"2013"	63227
	"Montana"	"30"	"5 to 9"	"5 to 9"	"2014"	"2014"	63757
	"Montana"	"30"	"5 to 9"	"5 to 9"	"2015"	"2015"	63917
	"Montana"	"30"	"5 to 9"	"5 to 9"	"2016"	"2016"	63831
	"Montana"	"30"	"5 to 9"	"5 to 9"	"2017"	"2017"	63540
"Total"	"Montana"	"30"	"5 to 9"	"5 to 9"			502628
	"Montana"	"30"	"10 to 14"	"10 to 14"	"2010"	"2010"	61107
	"Montana"	"30"	"10 to 14"	"10 to 14"	"2011"	"2011"	61355
	"Montana"	"30"	"10 to 14"	"10 to 14"	"2012"	"2012"	61348
	"Montana"	"30"	"10 to 14"	"10 to 14"	"2013"	"2013"	61541
	"Montana"	"30"	"10 to 14"	"10 to 14"	"2014"	"2014"	61930
	"Montana"	"30"	"10 to 14"	"10 to 14"	"2015"	"2015"	62397
	"Montana"	"30"	"10 to 14"	"10 to 14"	"2016"	"2016"	63063
	"Montana"	"30"	"10 to 14"	"10 to 14"	"2017"	"2017"	64241
"Total"	"Montana"	"30"	"10 to 14"	"10 to 14"			496982
	"Montana"	"30"	"15 to 19"	"15 to 19"	"2010"	"2010"	66643
	"Montana"	"30"	"15 to 19"	"15 to 19"	"2011"	"2011"	66059
	"Montana"	"30"	"15 to 19"	"15 to 19"	"2012"	"2012"	64747
	"Montana"	"30"	"15 to 19"	"15 to 19"	"2013"	"2013"	63980
	"Montana"	"30"	"15 to 19"	"15 to 19"	"2014"	"2014"	63389
	"Montana"	"30"	"15 to 19"	"15 to 19"	"2015"	"2015"	63132
	"Montana"	"30"	"15 to 19"	"15 to 19"	"2016"	"2016"	63369
	"Montana"	"30"	"15 to 19"	"15 to 19"	"2017"	"2017"	63440
"Total"	"Montana"	"30"	"15 to 19"	"15 to 19"			514759
	"Montana"	"30"	"20 to 24"	"20 to 24"	"2010"	"2010"	67394
	"Montana"	"30"	"20 to 24"	"20 to 24"	"2011"	"2011"	69049
	"Montana"	"30"	"20 to 24"	"20 to 24"	"2012"	"2012"	71355
	"Montana"	"30"	"20 to 24"	"20 to 24"	"2013"	"2013"	72927
	"Montana"	"30"	"20 to 24"	"20 to 24"	"2014"	"2014"	73771
	"Montana"	"30"	"20 to 24"	"20 to 24"	"2015"	"2015"	73691
	"Montana"	"30"	"20 to 24"	"20 to 24"	"2016"	"2016"	73449
	"Montana"	"30"	"20 to 24"	"20 to 24"	"2017"	"2017"	72723
"Total"	"Montana"	"30"	"20 to 24"	"20 to 24"			574359
	"Montana"	"30"	"25 to 29"	"25 to 29"	"2010"	"2010"	64142
	"Montana"	"30"	"25 to 29"	"25 to 29"	"2011"	"2011"	63879
	"Montana"	"30"	"25 to 29"	"25 to 29"	"2012"	"2012"	63165
	"Montana"	"30"	"25 to 29"	"25 to 29"	"2013"	"2013"	63215
	"Montana"	"30"	"25 to 29"	"25 to 29"	"2014"	"2014"	63692
	"Montana"	"30"	"25 to 29"	"25 to 29"	"2015"	"2015"	65003
	"Montana"	"30"	"25 to 29"	"25 to 29"	"2016"	"2016"	66635
	"Montana"	"30"	"25 to 29"	"25 to 29"	"2017"	"2017"	69217
"Total"	"Montana"	"30"	"25 to 29"	"25 to 29"			518948
	"Montana"	"30"	"30 to 34"	"30 to 34"	"2010"	"2010"	59137
	"Montana"	"30"	"30 to 34"	"30 to 34"	"2011"	"2011"	61080
	"Montana"	"30"	"30 to 34"	"30 to 34"	"2012"	"2012"	62745
	"Montana"	"30"	"30 to 34"	"30 to 34"	"2013"	"2013"	64349
	"Montana"	"30"	"30 to 34"	"30 to 34"	"2014"	"2014"	65322
	"Montana"	"30"	"30 to 34"	"30 to 34"	"2015"	"2015"	65532
	"Montana"	"30"	"30 to 34"	"30 to 34"	"2016"	"2016"	65805
	"Montana"	"30"	"30 to 34"	"30 to 34"	"2017"	"2017"	65807
"Total"	"Montana"	"30"	"30 to 34"	"30 to 34"			509777
	"Montana"	"30"	"35 to 39"	"35 to 39"	"2010"	"2010"	55350
	"Montana"	"30"	"35 to 39"	"35 to 39"	"2011"	"2011"	54526
	"Montana"	"30"	"35 to 39"	"35 to 39"	"2012"	"2012"	55352
	"Montana"	"30"	"35 to 39"	"35 to 39"	"2013"	"2013"	56948
	"Montana"	"30"	"35 to 39"	"35 to 39"	"2014"	"2014"	58851
	"Montana"	"30"	"35 to 39"	"35 to 39"	"2015"	"2015"	61275
	"Montana"	"30"	"35 to 39"	"35 to 39"	"2016"	"2016"	63585
	"Montana"	"30"	"35 to 39"	"35 to 39"	"2017"	"2017"	65735
"Total"	"Montana"	"30"	"35 to 39"	"35 to 39"			471622
	"Montana"	"30"	"40 to 44"	"40 to 44"	"2010"	"2010"	57354
	"Montana"	"30"	"40 to 44"	"40 to 44"	"2011"	"2011"	57804
	"Montana"	"30"	"40 to 44"	"40 to 44"	"2012"	"2012"	57806
	"Montana"	"30"	"40 to 44"	"40 to 44"	"2013"	"2013"	57597
	"Montana"	"30"	"40 to 44"	"40 to 44"	"2014"	"2014"	56944
	"Montana"	"30"	"40 to 44"	"40 to 44"	"2015"	"2015"	56283
	"Montana"	"30"	"40 to 44"	"40 to 44"	"2016"	"2016"	55798
	"Montana"	"30"	"40 to 44"	"40 to 44"	"2017"	"2017"	57060
"Total"	"Montana"	"30"	"40 to 44"	"40 to 44"			456646
	"Montana"	"30"	"45 to 49"	"45 to 49"	"2010"	"2010"	70224
	"Montana"	"30"	"45 to 49"	"45 to 49"	"2011"	"2011"	66587
	"Montana"	"30"	"45 to 49"	"45 to 49"	"2012"	"2012"	63357
	"Montana"	"30"	"45 to 49"	"45 to 49"	"2013"	"2013"	60476
	"Montana"	"30"	"45 to 49"	"45 to 49"	"2014"	"2014"	58657
	"Montana"	"30"	"45 to 49"	"45 to 49"	"2015"	"2015"	57984
	"Montana"	"30"	"45 to 49"	"45 to 49"	"2016"	"2016"	58715
	"Montana"	"30"	"45 to 49"	"45 to 49"	"2017"	"2017"	58965
"Total"	"Montana"	"30"	"45 to 49"	"45 to 49"			494965
	"Montana"	"30"	"50 to 54"	"50 to 54"	"2010"	"2010"	78554
	"Montana"	"30"	"50 to 54"	"50 to 54"	"2011"	"2011"	77717
	"Montana"	"30"	"50 to 54"	"50 to 54"	"2012"	"2012"	76100
	"Montana"	"30"	"50 to 54"	"50 to 54"	"2013"	"2013"	74274
	"Montana"	"30"	"50 to 54"	"50 to 54"	"2014"	"2014"	72330
	"Montana"	"30"	"50 to 54"	"50 to 54"	"2015"	"2015"	69819
	"Montana"	"30"	"50 to 54"	"50 to 54"	"2016"	"2016"	66607
	"Montana"	"30"	"50 to 54"	"50 to 54"	"2017"	"2017"	63782
"Total"	"Montana"	"30"	"50 to 54"	"50 to 54"			579183
	"Montana"	"30"	"55 to 59"	"55 to 59"	"2010"	"2010"	76214
	"Montana"	"30"	"55 to 59"	"55 to 59"	"2011"	"2011"	77108
	"Montana"	"30"	"55 to 59"	"55 to 59"	"2012"	"2012"	77775
	"Montana"	"30"	"55 to 59"	"55 to 59"	"2013"	"2013"	77887
	"Montana"	"30"	"55 to 59"	"55 to 59"	"2014"	"2014"	77467
	"Montana"	"30"	"55 to 59"	"55 to 59"	"2015"	"2015"	77108
	"Montana"	"30"	"55 to 59"	"55 to 59"	"2016"	"2016"	76773
	"Montana"	"30"	"55 to 59"	"55 to 59"	"2017"	"2017"	75851
"Total"	"Montana"	"30"	"55 to 59"	"55 to 59"			616183
	"Montana"	"30"	"60 to 64 "	"60 to 64"	"2010"	"2010"	63746
	"Montana"	"30"	"60 to 64 "	"60 to 64"	"2011"	"2011"	67845
	"Montana"	"30"	"60 to 64 "	"60 to 64"	"2012"	"2012"	68786
	"Montana"	"30"	"60 to 64 "	"60 to 64"	"2013"	"2013"	70871
	"Montana"	"30"	"60 to 64 "	"60 to 64"	"2014"	"2014"	72721
	"Montana"	"30"	"60 to 64 "	"60 to 64"	"2015"	"2015"	74110
	"Montana"	"30"	"60 to 64 "	"60 to 64"	"2016"	"2016"	75268
	"Montana"	"30"	"60 to 64 "	"60 to 64"	"2017"	"2017"	76318
"Total"	"Montana"	"30"	"60 to 64 "	"60 to 64"			569665
	"Montana"	"30"	"65 to 69"	"65 to 69"	"2010"	"2010"	46812
	"Montana"	"30"	"65 to 69"	"65 to 69"	"2011"	"2011"	47833
	"Montana"	"30"	"65 to 69"	"65 to 69"	"2012"	"2012"	52112
	"Montana"	"30"	"65 to 69"	"65 to 69"	"2013"	"2013"	54633
	"Montana"	"30"	"65 to 69"	"65 to 69"	"2014"	"2014"	57749
	"Montana"	"30"	"65 to 69"	"65 to 69"	"2015"	"2015"	61367
	"Montana"	"30"	"65 to 69"	"65 to 69"	"2016"	"2016"	65470
	"Montana"	"30"	"65 to 69"	"65 to 69"	"2017"	"2017"	66623
"Total"	"Montana"	"30"	"65 to 69"	"65 to 69"			452599
	"Montana"	"30"	"70 to 74"	"70 to 74"	"2010"	"2010"	34471
	"Montana"	"30"	"70 to 74"	"70 to 74"	"2011"	"2011"	35746
	"Montana"	"30"	"70 to 74"	"70 to 74"	"2012"	"2012"	37134
	"Montana"	"30"	"70 to 74"	"70 to 74"	"2013"	"2013"	39462
	"Montana"	"30"	"70 to 74"	"70 to 74"	"2014"	"2014"	41396
	"Montana"	"30"	"70 to 74"	"70 to 74"	"2015"	"2015"	42793
	"Montana"	"30"	"70 to 74"	"70 to 74"	"2016"	"2016"	43875
	"Montana"	"30"	"70 to 74"	"70 to 74"	"2017"	"2017"	48174
"Total"	"Montana"	"30"	"70 to 74"	"70 to 74"			323051
	"Montana"	"30"	"75 to 79"	"75 to 79"	"2010"	"2010"	25675
	"Montana"	"30"	"75 to 79"	"75 to 79"	"2011"	"2011"	26023
	"Montana"	"30"	"75 to 79"	"75 to 79"	"2012"	"2012"	26745
	"Montana"	"30"	"75 to 79"	"75 to 79"	"2013"	"2013"	27650
	"Montana"	"30"	"75 to 79"	"75 to 79"	"2014"	"2014"	28537
	"Montana"	"30"	"75 to 79"	"75 to 79"	"2015"	"2015"	29468
	"Montana"	"30"	"75 to 79"	"75 to 79"	"2016"	"2016"	30854
	"Montana"	"30"	"75 to 79"	"75 to 79"	"2017"	"2017"	32221
"Total"	"Montana"	"30"	"75 to 79"	"75 to 79"			227173
	"Montana"	"30"	"80 to 84"	"80 to 84"	"2010"	"2010"	20378
	"Montana"	"30"	"80 to 84"	"80 to 84"	"2011"	"2011"	20443
	"Montana"	"30"	"80 to 84"	"80 to 84"	"2012"	"2012"	20411
	"Montana"	"30"	"80 to 84"	"80 to 84"	"2013"	"2013"	20139
	"Montana"	"30"	"80 to 84"	"80 to 84"	"2014"	"2014"	20016
	"Montana"	"30"	"80 to 84"	"80 to 84"	"2015"	"2015"	20106
	"Montana"	"30"	"80 to 84"	"80 to 84"	"2016"	"2016"	20490
	"Montana"	"30"	"80 to 84"	"80 to 84"	"2017"	"2017"	21121
"Total"	"Montana"	"30"	"80 to 84"	"80 to 84"			163104
	"Montana"	"30"	"85+"	"85+"	"2010"	"2010"	20114
	"Montana"	"30"	"85+"	"85+"	"2011"	"2011"	20453
	"Montana"	"30"	"85+"	"85+"	"2012"	"2012"	20939
	"Montana"	"30"	"85+"	"85+"	"2013"	"2013"	21371
	"Montana"	"30"	"85+"	"85+"	"2014"	"2014"	21792
	"Montana"	"30"	"85+"	"85+"	"2015"	"2015"	22244
	"Montana"	"30"	"85+"	"85+"	"2016"	"2016"	22326
	"Montana"	"30"	"85+"	"85+"	"2017"	"2017"	22384
"Total"	"Montana"	"30"	"85+"	"85+"			171623
"Total"	"Montana"	"30"					8140213
	"Nebraska"	"31"	"0 to 4"	"0 to 4"	"2010"	"2010"	131943
	"Nebraska"	"31"	"0 to 4"	"0 to 4"	"2011"	"2011"	131410
	"Nebraska"	"31"	"0 to 4"	"0 to 4"	"2012"	"2012"	130969
	"Nebraska"	"31"	"0 to 4"	"0 to 4"	"2013"	"2013"	130446
	"Nebraska"	"31"	"0 to 4"	"0 to 4"	"2014"	"2014"	130714
	"Nebraska"	"31"	"0 to 4"	"0 to 4"	"2015"	"2015"	131728
	"Nebraska"	"31"	"0 to 4"	"0 to 4"	"2016"	"2016"	132468
	"Nebraska"	"31"	"0 to 4"	"0 to 4"	"2017"	"2017"	133061
"Total"	"Nebraska"	"31"	"0 to 4"	"0 to 4"			1052739
	"Nebraska"	"31"	"5 to 9"	"5 to 9"	"2010"	"2010"	129200
	"Nebraska"	"31"	"5 to 9"	"5 to 9"	"2011"	"2011"	130416
	"Nebraska"	"31"	"5 to 9"	"5 to 9"	"2012"	"2012"	131881
	"Nebraska"	"31"	"5 to 9"	"5 to 9"	"2013"	"2013"	132992
	"Nebraska"	"31"	"5 to 9"	"5 to 9"	"2014"	"2014"	133284
	"Nebraska"	"31"	"5 to 9"	"5 to 9"	"2015"	"2015"	133384
	"Nebraska"	"31"	"5 to 9"	"5 to 9"	"2016"	"2016"	133172
	"Nebraska"	"31"	"5 to 9"	"5 to 9"	"2017"	"2017"	132685
"Total"	"Nebraska"	"31"	"5 to 9"	"5 to 9"			1057014
	"Nebraska"	"31"	"10 to 14"	"10 to 14"	"2010"	"2010"	123027
	"Nebraska"	"31"	"10 to 14"	"10 to 14"	"2011"	"2011"	124324
	"Nebraska"	"31"	"10 to 14"	"10 to 14"	"2012"	"2012"	125759
	"Nebraska"	"31"	"10 to 14"	"10 to 14"	"2013"	"2013"	127411
	"Nebraska"	"31"	"10 to 14"	"10 to 14"	"2014"	"2014"	128985
	"Nebraska"	"31"	"10 to 14"	"10 to 14"	"2015"	"2015"	130123
	"Nebraska"	"31"	"10 to 14"	"10 to 14"	"2016"	"2016"	131370
	"Nebraska"	"31"	"10 to 14"	"10 to 14"	"2017"	"2017"	132569
"Total"	"Nebraska"	"31"	"10 to 14"	"10 to 14"			1023568
	"Nebraska"	"31"	"15 to 19"	"15 to 19"	"2010"	"2010"	129342
	"Nebraska"	"31"	"15 to 19"	"15 to 19"	"2011"	"2011"	129606
	"Nebraska"	"31"	"15 to 19"	"15 to 19"	"2012"	"2012"	128458
	"Nebraska"	"31"	"15 to 19"	"15 to 19"	"2013"	"2013"	127731
	"Nebraska"	"31"	"15 to 19"	"15 to 19"	"2014"	"2014"	127749
	"Nebraska"	"31"	"15 to 19"	"15 to 19"	"2015"	"2015"	128452
	"Nebraska"	"31"	"15 to 19"	"15 to 19"	"2016"	"2016"	129574
	"Nebraska"	"31"	"15 to 19"	"15 to 19"	"2017"	"2017"	130545
"Total"	"Nebraska"	"31"	"15 to 19"	"15 to 19"			1031457
	"Nebraska"	"31"	"20 to 24"	"20 to 24"	"2010"	"2010"	129108
	"Nebraska"	"31"	"20 to 24"	"20 to 24"	"2011"	"2011"	129548
	"Nebraska"	"31"	"20 to 24"	"20 to 24"	"2012"	"2012"	132030
	"Nebraska"	"31"	"20 to 24"	"20 to 24"	"2013"	"2013"	134273
	"Nebraska"	"31"	"20 to 24"	"20 to 24"	"2014"	"2014"	137202
	"Nebraska"	"31"	"20 to 24"	"20 to 24"	"2015"	"2015"	138777
	"Nebraska"	"31"	"20 to 24"	"20 to 24"	"2016"	"2016"	139438
	"Nebraska"	"31"	"20 to 24"	"20 to 24"	"2017"	"2017"	137891
"Total"	"Nebraska"	"31"	"20 to 24"	"20 to 24"			1078267
	"Nebraska"	"31"	"25 to 29"	"25 to 29"	"2010"	"2010"	129124
	"Nebraska"	"31"	"25 to 29"	"25 to 29"	"2011"	"2011"	128588
	"Nebraska"	"31"	"25 to 29"	"25 to 29"	"2012"	"2012"	126988
	"Nebraska"	"31"	"25 to 29"	"25 to 29"	"2013"	"2013"	125359
	"Nebraska"	"31"	"25 to 29"	"25 to 29"	"2014"	"2014"	124282
	"Nebraska"	"31"	"25 to 29"	"25 to 29"	"2015"	"2015"	122982
	"Nebraska"	"31"	"25 to 29"	"25 to 29"	"2016"	"2016"	123912
	"Nebraska"	"31"	"25 to 29"	"25 to 29"	"2017"	"2017"	126618
"Total"	"Nebraska"	"31"	"25 to 29"	"25 to 29"			1007853
	"Nebraska"	"31"	"30 to 34"	"30 to 34"	"2010"	"2010"	117151
	"Nebraska"	"31"	"30 to 34"	"30 to 34"	"2011"	"2011"	121059
	"Nebraska"	"31"	"30 to 34"	"30 to 34"	"2012"	"2012"	124624
	"Nebraska"	"31"	"30 to 34"	"30 to 34"	"2013"	"2013"	127799
	"Nebraska"	"31"	"30 to 34"	"30 to 34"	"2014"	"2014"	129664
	"Nebraska"	"31"	"30 to 34"	"30 to 34"	"2015"	"2015"	130202
	"Nebraska"	"31"	"30 to 34"	"30 to 34"	"2016"	"2016"	130036
	"Nebraska"	"31"	"30 to 34"	"30 to 34"	"2017"	"2017"	128897
"Total"	"Nebraska"	"31"	"30 to 34"	"30 to 34"			1009432
	"Nebraska"	"31"	"35 to 39"	"35 to 39"	"2010"	"2010"	110251
	"Nebraska"	"31"	"35 to 39"	"35 to 39"	"2011"	"2011"	109181
	"Nebraska"	"31"	"35 to 39"	"35 to 39"	"2012"	"2012"	109648
	"Nebraska"	"31"	"35 to 39"	"35 to 39"	"2013"	"2013"	111927
	"Nebraska"	"31"	"35 to 39"	"35 to 39"	"2014"	"2014"	114371
	"Nebraska"	"31"	"35 to 39"	"35 to 39"	"2015"	"2015"	117937
	"Nebraska"	"31"	"35 to 39"	"35 to 39"	"2016"	"2016"	121968
	"Nebraska"	"31"	"35 to 39"	"35 to 39"	"2017"	"2017"	125551
"Total"	"Nebraska"	"31"	"35 to 39"	"35 to 39"			920834
	"Nebraska"	"31"	"40 to 44"	"40 to 44"	"2010"	"2010"	110461
	"Nebraska"	"31"	"40 to 44"	"40 to 44"	"2011"	"2011"	110988
	"Nebraska"	"31"	"40 to 44"	"40 to 44"	"2012"	"2012"	111709
	"Nebraska"	"31"	"40 to 44"	"40 to 44"	"2013"	"2013"	111574
	"Nebraska"	"31"	"40 to 44"	"40 to 44"	"2014"	"2014"	110712
	"Nebraska"	"31"	"40 to 44"	"40 to 44"	"2015"	"2015"	109904
	"Nebraska"	"31"	"40 to 44"	"40 to 44"	"2016"	"2016"	108803
	"Nebraska"	"31"	"40 to 44"	"40 to 44"	"2017"	"2017"	109122
"Total"	"Nebraska"	"31"	"40 to 44"	"40 to 44"			883273
	"Nebraska"	"31"	"45 to 49"	"45 to 49"	"2010"	"2010"	127536
	"Nebraska"	"31"	"45 to 49"	"45 to 49"	"2011"	"2011"	122611
	"Nebraska"	"31"	"45 to 49"	"45 to 49"	"2012"	"2012"	117790
	"Nebraska"	"31"	"45 to 49"	"45 to 49"	"2013"	"2013"	113308
	"Nebraska"	"31"	"45 to 49"	"45 to 49"	"2014"	"2014"	110339
	"Nebraska"	"31"	"45 to 49"	"45 to 49"	"2015"	"2015"	109280
	"Nebraska"	"31"	"45 to 49"	"45 to 49"	"2016"	"2016"	109623
	"Nebraska"	"31"	"45 to 49"	"45 to 49"	"2017"	"2017"	110194
"Total"	"Nebraska"	"31"	"45 to 49"	"45 to 49"			920681
	"Nebraska"	"31"	"50 to 54"	"50 to 54"	"2010"	"2010"	130345
	"Nebraska"	"31"	"50 to 54"	"50 to 54"	"2011"	"2011"	131059
	"Nebraska"	"31"	"50 to 54"	"50 to 54"	"2012"	"2012"	130918
	"Nebraska"	"31"	"50 to 54"	"50 to 54"	"2013"	"2013"	130174
	"Nebraska"	"31"	"50 to 54"	"50 to 54"	"2014"	"2014"	128321
	"Nebraska"	"31"	"50 to 54"	"50 to 54"	"2015"	"2015"	124535
	"Nebraska"	"31"	"50 to 54"	"50 to 54"	"2016"	"2016"	119771
	"Nebraska"	"31"	"50 to 54"	"50 to 54"	"2017"	"2017"	114969
"Total"	"Nebraska"	"31"	"50 to 54"	"50 to 54"			1010092
	"Nebraska"	"31"	"55 to 59"	"55 to 59"	"2010"	"2010"	118409
	"Nebraska"	"31"	"55 to 59"	"55 to 59"	"2011"	"2011"	120507
	"Nebraska"	"31"	"55 to 59"	"55 to 59"	"2012"	"2012"	122189
	"Nebraska"	"31"	"55 to 59"	"55 to 59"	"2013"	"2013"	123895
	"Nebraska"	"31"	"55 to 59"	"55 to 59"	"2014"	"2014"	124922
	"Nebraska"	"31"	"55 to 59"	"55 to 59"	"2015"	"2015"	126083
	"Nebraska"	"31"	"55 to 59"	"55 to 59"	"2016"	"2016"	126937
	"Nebraska"	"31"	"55 to 59"	"55 to 59"	"2017"	"2017"	126606
"Total"	"Nebraska"	"31"	"55 to 59"	"55 to 59"			989548
	"Nebraska"	"31"	"60 to 64 "	"60 to 64"	"2010"	"2010"	96757
	"Nebraska"	"31"	"60 to 64 "	"60 to 64"	"2011"	"2011"	103024
	"Nebraska"	"31"	"60 to 64 "	"60 to 64"	"2012"	"2012"	104511
	"Nebraska"	"31"	"60 to 64 "	"60 to 64"	"2013"	"2013"	107033
	"Nebraska"	"31"	"60 to 64 "	"60 to 64"	"2014"	"2014"	109574
	"Nebraska"	"31"	"60 to 64 "	"60 to 64"	"2015"	"2015"	112096
	"Nebraska"	"31"	"60 to 64 "	"60 to 64"	"2016"	"2016"	114095
	"Nebraska"	"31"	"60 to 64 "	"60 to 64"	"2017"	"2017"	115995
"Total"	"Nebraska"	"31"	"60 to 64 "	"60 to 64"			863085
	"Nebraska"	"31"	"65 to 69"	"65 to 69"	"2010"	"2010"	69213
	"Nebraska"	"31"	"65 to 69"	"65 to 69"	"2011"	"2011"	70589
	"Nebraska"	"31"	"65 to 69"	"65 to 69"	"2012"	"2012"	76646
	"Nebraska"	"31"	"65 to 69"	"65 to 69"	"2013"	"2013"	80353
	"Nebraska"	"31"	"65 to 69"	"65 to 69"	"2014"	"2014"	84858
	"Nebraska"	"31"	"65 to 69"	"65 to 69"	"2015"	"2015"	89813
	"Nebraska"	"31"	"65 to 69"	"65 to 69"	"2016"	"2016"	95613
	"Nebraska"	"31"	"65 to 69"	"65 to 69"	"2017"	"2017"	97080
"Total"	"Nebraska"	"31"	"65 to 69"	"65 to 69"			664165
	"Nebraska"	"31"	"70 to 74"	"70 to 74"	"2010"	"2010"	54413
	"Nebraska"	"31"	"70 to 74"	"70 to 74"	"2011"	"2011"	54946
