Age Code,State,State Code,Yearly July 1st Estimates,Population
2,Hawaii,15,2014,18524
2,Hawaii,15,2015,18763
2,Hawaii,15,2016,18259
2,Hawaii,15,2017,17694
2,Idaho,16,2010,24677
2,Idaho,16,2011,23727
2,Idaho,16,2012,23405
2,Idaho,16,2013,22884
2,Idaho,16,2014,22292
2,Idaho,16,2015,22784
2,Idaho,16,2016,22736
2,Idaho,16,2017,23796
2,Illinois,17,2010,168632
2,Illinois,17,2011,162427
2,Illinois,17,2012,162902
2,Illinois,17,2013,160888
2,Illinois,17,2014,158321
2,Illinois,17,2015,155512
2,Illinois,17,2016,155159
2,Illinois,17,2017,156904
2,Indiana,18,2010,87597
2,Indiana,18,2011,85064
2,Indiana,18,2012,84436
2,Indiana,18,2013,83826
2,Indiana,18,2014,83762
2,Indiana,18,2015,84149
2,Indiana,18,2016,83946
2,Indiana,18,2017,85118
2,Iowa,19,2010,40966
2,Iowa,19,2011,39783
2,Iowa,19,2012,39752
2,Iowa,19,2013,38290
2,Iowa,19,2014,39034
2,Iowa,19,2015,39421
2,Iowa,19,2016,40007
2,Iowa,19,2017,40261
2,Kansas,20,2010,41649
2,Kansas,20,2011,40638
2,Kansas,20,2012,41063
2,Kansas,20,2013,40254
2,Kansas,20,2014,39534
2,Kansas,20,2015,39470
2,Kansas,20,2016,39114
2,Kansas,20,2017,38430
2,Kentucky,21,2010,57276
2,Kentucky,21,2011,55549
2,Kentucky,21,2012,55102
2,Kentucky,21,2013,55092
2,Kentucky,21,2014,55134
2,Kentucky,21,2015,55280
2,Kentucky,21,2016,55479
2,Kentucky,21,2017,55735
2,Louisiana,22,2010,64149
2,Louisiana,22,2011,62070
2,Louisiana,22,2012,61183
2,Louisiana,22,2013,61571
2,Louisiana,22,2014,61427
2,Louisiana,22,2015,61858
2,Louisiana,22,2016,63031
2,Louisiana,22,2017,62783
2,Maine,23,2010,13878
2,Maine,23,2011,13431
2,Maine,23,2012,13380
2,Maine,23,2013,12809
2,Maine,23,2014,12901
2,Maine,23,2015,12949
2,Maine,23,2016,12877
2,Maine,23,2017,13027
2,Maryland,24,2010,74020
2,Maryland,24,2011,72213
2,Maryland,24,2012,73587
2,Maryland,24,2013,74117
2,Maryland,24,2014,73549
2,Maryland,24,2015,73283
2,Maryland,24,2016,73212
2,Maryland,24,2017,74279
2,Massachusetts,25,2010,74159
2,Massachusetts,25,2011,72034
2,Massachusetts,25,2012,72707
2,Massachusetts,25,2013,73913
2,Massachusetts,25,2014,72755
2,Massachusetts,25,2015,72488
2,Massachusetts,25,2016,72204
2,Massachusetts,25,2017,72470
2,Michigan,26,2010,119457
2,Michigan,26,2011,115843
2,Michigan,26,2012,115915
2,Michigan,26,2013,115043
2,Michigan,26,2014,114237
2,Michigan,26,2015,113996
2,Michigan,26,2016,115595
2,Michigan,26,2017,115784
2,Minnesota,27,2010,72046
2,Minnesota,27,2011,69655
2,Minnesota,27,2012,70097
2,Minnesota,27,2013,69364
2,Minnesota,27,2014,69408
2,Minnesota,27,2015,69933
2,Minnesota,27,2016,71101
2,Minnesota,27,2017,71710
2,Mississippi,28,2010,43108
2,Mississippi,28,2011,41106
2,Mississippi,28,2012,39571
2,Mississippi,28,2013,38966
2,Mississippi,28,2014,38794
2,Mississippi,28,2015,37866
2,Mississippi,28,2016,37994
2,Mississippi,28,2017,37817
2,Missouri,29,2010,78923
2,Missouri,29,2011,76425
2,Missouri,29,2012,75631
2,Missouri,29,2013,75532
2,Missouri,29,2014,74847
2,Missouri,29,2015,74845
2,Missouri,29,2016,75683
2,Missouri,29,2017,75427
2,Montana,30,2010,12573
2,Montana,30,2011,12351
2,Montana,30,2012,12193
2,Montana,30,2013,12159
2,Montana,30,2014,12283
2,Montana,30,2015,12331
2,Montana,30,2016,12532
2,Montana,30,2017,12796
2,Nebraska,31,2010,26740
2,Nebraska,31,2011,26286
2,Nebraska,31,2012,26138
2,Nebraska,31,2013,26056
2,Nebraska,31,2014,25918
2,Nebraska,31,2015,26201
2,Nebraska,31,2016,26721
2,Nebraska,31,2017,27104
2,Nevada,32,2010,38216
2,Nevada,32,2011,36261
2,Nevada,32,2012,36128
2,Nevada,32,2013,35996
2,Nevada,32,2014,35203
2,Nevada,32,2015,36226
2,Nevada,32,2016,36322
2,Nevada,32,2017,37726
2,New Hampshire,33,2010,13924
2,New Hampshire,33,2011,13406
2,New Hampshire,33,2012,13317
2,New Hampshire,33,2013,13225
2,New Hampshire,33,2014,12705
2,New Hampshire,33,2015,13115
2,New Hampshire,33,2016,12628
2,New Hampshire,33,2017,12944
2,New Jersey,34,2010,109057
2,New Jersey,34,2011,105807
2,New Jersey,34,2012,106775
2,New Jersey,34,2013,107927
2,New Jersey,34,2014,106194
2,New Jersey,34,2015,104954
2,New Jersey,34,2016,104915
2,New Jersey,34,2017,104890
2,New Mexico,35,2010,29620
2,New Mexico,35,2011,28671
2,New Mexico,35,2012,28242
2,New Mexico,35,2013,27576
2,New Mexico,35,2014,26643
2,New Mexico,35,2015,26350
2,New Mexico,35,2016,26153
2,New Mexico,35,2017,25567
2,New York,36,2010,233028
2,New York,36,2011,227608
2,New York,36,2012,233530
2,New York,36,2013,240404
2,New York,36,2014,237254
2,New York,36,2015,236173
2,New York,36,2016,232932
2,New York,36,2017,235202
2,North Carolina,37,2010,127843
2,North Carolina,37,2011,124839
2,North Carolina,37,2012,123129
2,North Carolina,37,2013,120953
2,North Carolina,37,2014,119908
2,North Carolina,37,2015,119393
2,North Carolina,37,2016,121664
2,North Carolina,37,2017,122640
2,North Dakota,38,2010,9046
2,North Dakota,38,2011,9158
2,North Dakota,38,2012,9393
2,North Dakota,38,2013,9677
2,North Dakota,38,2014,10215
2,North Dakota,38,2015,10705
2,North Dakota,38,2016,10874
2,North Dakota,38,2017,10973
2,Ohio,39,2010,144818
2,Ohio,39,2011,141066
2,Ohio,39,2012,139294
2,Ohio,39,2013,138377
2,Ohio,39,2014,138602
2,Ohio,39,2015,140017
2,Ohio,39,2016,140342
2,Ohio,39,2017,140920
2,Oklahoma,40,2010,53558
2,Oklahoma,40,2011,52766
2,Oklahoma,40,2012,52643
2,Oklahoma,40,2013,53044
2,Oklahoma,40,2014,52711
2,Oklahoma,40,2015,53656
2,Oklahoma,40,2016,53173
2,Oklahoma,40,2017,52827
2,Oregon,41,2010,48244
2,Oregon,41,2011,46794
2,Oregon,41,2012,46962
2,Oregon,41,2013,46076
2,Oregon,41,2014,45897
2,Oregon,41,2015,46306
2,Oregon,41,2016,47228
2,Oregon,41,2017,47334
2,Pennsylvania,42,2010,147317
2,Pennsylvania,42,2011,143595
2,Pennsylvania,42,2012,143949
2,Pennsylvania,42,2013,143624
2,Pennsylvania,42,2014,142810
2,Pennsylvania,42,2015,142414
2,Pennsylvania,42,2016,142925
2,Pennsylvania,42,2017,142920
2,Rhode Island,44,2010,11624
2,Rhode Island,44,2011,11043
2,Rhode Island,44,2012,11049
2,Rhode Island,44,2013,11098
2,Rhode Island,44,2014,11064
2,Rhode Island,44,2015,10914
2,Rhode Island,44,2016,10860
2,Rhode Island,44,2017,11004
2,South Carolina,45,2010,61258
2,South Carolina,45,2011,59659
2,South Carolina,45,2012,59036
2,South Carolina,45,2013,57526
2,South Carolina,45,2014,58000
2,South Carolina,45,2015,57561
2,South Carolina,45,2016,58389
2,South Carolina,45,2017,59605
2,South Dakota,46,2010,12178
2,South Dakota,46,2011,11860
2,South Dakota,46,2012,11898
2,South Dakota,46,2013,11937
2,South Dakota,46,2014,12085
2,South Dakota,46,2015,12189
2,South Dakota,46,2016,12442
2,South Dakota,46,2017,12393
2,Tennessee,47,2010,82966
2,Tennessee,47,2011,79961
2,Tennessee,47,2012,79288
2,Tennessee,47,2013,79405
2,Tennessee,47,2014,80564
2,Tennessee,47,2015,80306
2,Tennessee,47,2016,80942
2,Tennessee,47,2017,82426
2,Texas,48,2010,390942
2,Texas,48,2011,383945
2,Texas,48,2012,387646
2,Texas,48,2013,388826
2,Texas,48,2014,386482
2,Texas,48,2015,394707
2,Texas,48,2016,404224
2,Texas,48,2017,410297
2,Utah,49,2010,53406
2,Utah,49,2011,52247
2,Utah,49,2012,51933
2,Utah,49,2013,51021
2,Utah,49,2014,49439
2,Utah,49,2015,50960
2,Utah,49,2016,50625
2,Utah,49,2017,50776
2,Vermont,50,2010,6458
2,Vermont,50,2011,6177
2,Vermont,50,2012,6131
2,Vermont,50,2013,6113
2,Vermont,50,2014,6137
2,Vermont,50,2015,6041
2,Vermont,50,2016,6205
2,Vermont,50,2017,6005
2,Virginia,51,2010,103345
2,Virginia,51,2011,100216
2,Virginia,51,2012,101894
2,Virginia,51,2013,102685
2,Virginia,51,2014,102256
2,Virginia,51,2015,101983
2,Virginia,51,2016,102046
2,Virginia,51,2017,103207
2,Washington,53,2010,89534
2,Washington,53,2011,88280
2,Washington,53,2012,89453
2,Washington,53,2013,88648
2,Washington,53,2014,88308
2,Washington,53,2015,89322
2,Washington,53,2016,90223
2,Washington,53,2017,92242
2,West Virginia,54,2010,21226
2,West Virginia,54,2011,20396
2,West Virginia,54,2012,20340
2,West Virginia,54,2013,20551
2,West Virginia,54,2014,20540
2,West Virginia,54,2015,20664
2,West Virginia,54,2016,20280
2,West Virginia,54,2017,19727
2,Wisconsin,55,2010,72202
2,Wisconsin,55,2011,70200
2,Wisconsin,55,2012,70522
2,Wisconsin,55,2013,68136
2,Wisconsin,55,2014,68006
2,Wisconsin,55,2015,67326
2,Wisconsin,55,2016,67439
2,Wisconsin,55,2017,67766
2,Wyoming,56,2010,8201
2,Wyoming,56,2011,7971
2,Wyoming,56,2012,7941
2,Wyoming,56,2013,7635
2,Wyoming,56,2014,7631
2,Wyoming,56,2015,7625
2,Wyoming,56,2016,7563
2,Wyoming,56,2017,7408
3,Alabama,1,2010,62091
3,Alabama,1,2011,62191
3,Alabama,1,2012,59893
3,Alabama,1,2013,59439
3,Alabama,1,2014,59387
3,Alabama,1,2015,58800
3,Alabama,1,2016,57959
3,Alabama,1,2017,59050
3,Alaska,2,2010,10812
3,Alaska,2,2011,10932
3,Alaska,2,2012,10695
3,Alaska,2,2013,10902
3,Alaska,2,2014,11029
3,Alaska,2,2015,10756
3,Alaska,2,2016,10939
3,Alaska,2,2017,10709
3,Arizona,4,2010,93482
3,Arizona,4,2011,91897
3,Arizona,4,2012,88289
3,Arizona,4,2013,86584
3,Arizona,4,2014,87228
3,Arizona,4,2015,86914
3,Arizona,4,2016,87642
3,Arizona,4,2017,88552
3,Arkansas,5,2010,40648
3,Arkansas,5,2011,40070
3,Arkansas,5,2012,38840
3,Arkansas,5,2013,38593
3,Arkansas,5,2014,38382
3,Arkansas,5,2015,38381
3,Arkansas,5,2016,37755
3,Arkansas,5,2017,38300
3,California,6,2010,515886
3,California,6,2011,515585
3,California,6,2012,496419
3,California,6,2013,498245
3,California,6,2014,510407
3,California,6,2015,498536
3,California,6,2016,498644
3,California,6,2017,497302
3,Colorado,8,2010,70318
3,Colorado,8,2011,69791
3,Colorado,8,2012,68227
3,Colorado,8,2013,68572
3,Colorado,8,2014,67736
3,Colorado,8,2015,67065
3,Colorado,8,2016,66768
3,Colorado,8,2017,67449
3,Connecticut,9,2010,41585
3,Connecticut,9,2011,40789
3,Connecticut,9,2012,39198
3,Connecticut,9,2013,39069
3,Connecticut,9,2014,38809
3,Connecticut,9,2015,37745
3,Connecticut,9,2016,37197
3,Connecticut,9,2017,37250
3,Delaware,10,2010,11309
3,Delaware,10,2011,11303
3,Delaware,10,2012,11105
3,Delaware,10,2013,11199
3,Delaware,10,2014,11304
3,Delaware,10,2015,11178
3,Delaware,10,2016,10909
3,Delaware,10,2017,11066
3,District of Columbia,11,2010,6333
3,District of Columbia,11,2011,6482
3,District of Columbia,11,2012,6704
3,District of Columbia,11,2013,7204
3,District of Columbia,11,2014,8326
3,District of Columbia,11,2015,8478
3,District of Columbia,11,2016,8563
3,District of Columbia,11,2017,8282
3,Florida,12,2010,219181
3,Florida,12,2011,219068
3,Florida,12,2012,212168
3,Florida,12,2013,213395
3,Florida,12,2014,219566
3,Florida,12,2015,221794
3,Florida,12,2016,223655
3,Florida,12,2017,229078
3,Georgia,13,2010,140191
3,Georgia,13,2011,139597
3,Georgia,13,2012,134231
3,Georgia,13,2013,134045
3,Georgia,13,2014,133719
3,Georgia,13,2015,133361
3,Georgia,13,2016,131221
3,Georgia,13,2017,132767
3,Hawaii,15,2010,17390
3,Hawaii,15,2011,17787
3,Hawaii,15,2012,17534
3,Hawaii,15,2013,17783
3,Hawaii,15,2014,18643
3,Hawaii,15,2015,18476
3,Hawaii,15,2016,18620
3,Hawaii,15,2017,18082
3,Idaho,16,2010,24773
3,Idaho,16,2011,24566
3,Idaho,16,2012,23685
3,Idaho,16,2013,23367
3,Idaho,16,2014,23084
3,Idaho,16,2015,22571
3,Idaho,16,2016,23102
3,Idaho,16,2017,23216
3,Illinois,17,2010,169683
3,Illinois,17,2011,168101
3,Illinois,17,2012,161788
3,Illinois,17,2013,162215
3,Illinois,17,2014,160013
3,Illinois,17,2015,157174
3,Illinois,17,2016,154422
3,Illinois,17,2017,154130
3,Indiana,18,2010,88710
3,Indiana,18,2011,87740
3,Indiana,18,2012,85217
3,Indiana,18,2013,84873
3,Indiana,18,2014,84249
3,Indiana,18,2015,84156
3,Indiana,18,2016,84527
3,Indiana,18,2017,84649
3,Iowa,19,2010,41269
3,Iowa,19,2011,41155
3,Iowa,19,2012,40038
3,Iowa,19,2013,39987
3,Iowa,19,2014,38558
3,Iowa,19,2015,39326
3,Iowa,19,2016,39694
3,Iowa,19,2017,40244
3,Kansas,20,2010,41454
3,Kansas,20,2011,41585
3,Kansas,20,2012,40785
3,Kansas,20,2013,40930
3,Kansas,20,2014,40199
3,Kansas,20,2015,39485
3,Kansas,20,2016,39214
3,Kansas,20,2017,39001
3,Kentucky,21,2010,57532
3,Kentucky,21,2011,57283
3,Kentucky,21,2012,55464
3,Kentucky,21,2013,54943
3,Kentucky,21,2014,54800
3,Kentucky,21,2015,54968
3,Kentucky,21,2016,55359
3,Kentucky,21,2017,55710
3,Louisiana,22,2010,64333
3,Louisiana,22,2011,64294
3,Louisiana,22,2012,62027
3,Louisiana,22,2013,61015
3,Louisiana,22,2014,61423
3,Louisiana,22,2015,61253
3,Louisiana,22,2016,61484
3,Louisiana,22,2017,62585
3,Maine,23,2010,14268
3,Maine,23,2011,13966
3,Maine,23,2012,13550
3,Maine,23,2013,13509
3,Maine,23,2014,12940
3,Maine,23,2015,12998
3,Maine,23,2016,13065
3,Maine,23,2017,13069
3,Maryland,24,2010,74059
3,Maryland,24,2011,74586
3,Maryland,24,2012,72532
3,Maryland,24,2013,73714
3,Maryland,24,2014,74682
3,Maryland,24,2015,73611
3,Maryland,24,2016,73347
3,Maryland,24,2017,73256
3,Massachusetts,25,2010,74599
3,Massachusetts,25,2011,74323
3,Massachusetts,25,2012,72325
3,Massachusetts,25,2013,72912
3,Massachusetts,25,2014,73974
3,Massachusetts,25,2015,72905
3,Massachusetts,25,2016,72527
3,Massachusetts,25,2017,72330
3,Michigan,26,2010,121693
3,Michigan,26,2011,119796
3,Michigan,26,2012,116150
3,Michigan,26,2013,116426
3,Michigan,26,2014,115539
3,Michigan,26,2015,114562
3,Michigan,26,2016,114716
3,Michigan,26,2017,116480
3,Minnesota,27,2010,72721
3,Minnesota,27,2011,72362
3,Minnesota,27,2012,69929
3,Minnesota,27,2013,70630
3,Minnesota,27,2014,69847
3,Minnesota,27,2015,69969
3,Minnesota,27,2016,70534
3,Minnesota,27,2017,72012
3,Mississippi,28,2010,43850
3,Mississippi,28,2011,42985
3,Mississippi,28,2012,40989
3,Mississippi,28,2013,39530
3,Mississippi,28,2014,38775
3,Mississippi,28,2015,38601
3,Mississippi,28,2016,37714
3,Mississippi,28,2017,37764
3,Missouri,29,2010,79195
3,Missouri,29,2011,78679
3,Missouri,29,2012,76208
3,Missouri,29,2013,75508
3,Missouri,29,2014,75510
3,Missouri,29,2015,74736
3,Missouri,29,2016,74978
3,Missouri,29,2017,75881
3,Montana,30,2010,12855
3,Montana,30,2011,12629
3,Montana,30,2012,12411
3,Montana,30,2013,12318
3,Montana,30,2014,12329
3,Montana,30,2015,12329
3,Montana,30,2016,12462
3,Montana,30,2017,12679
3,Nebraska,31,2010,26566
3,Nebraska,31,2011,26750
3,Nebraska,31,2012,26388
3,Nebraska,31,2013,26246
3,Nebraska,31,2014,26087
3,Nebraska,31,2015,26025
3,Nebraska,31,2016,26343
3,Nebraska,31,2017,26841
3,Nevada,32,2010,38169
3,Nevada,32,2011,37976
3,Nevada,32,2012,36265
3,Nevada,32,2013,36307
3,Nevada,32,2014,36414
3,Nevada,32,2015,35743
3,Nevada,32,2016,36900
3,Nevada,32,2017,37123
3,New Hampshire,33,2010,14426
3,New Hampshire,33,2011,13965
3,New Hampshire,33,2012,13464
3,New Hampshire,33,2013,13341
3,New Hampshire,33,2014,13325
3,New Hampshire,33,2015,12800
3,New Hampshire,33,2016,13308
3,New Hampshire,33,2017,12828
3,New Jersey,34,2010,110589
3,New Jersey,34,2011,109680
3,New Jersey,34,2012,106216
3,New Jersey,34,2013,107201
3,New Jersey,34,2014,108477
3,New Jersey,34,2015,106384
3,New Jersey,34,2016,105326
3,New Jersey,34,2017,105519
3,New Mexico,35,2010,29515
3,New Mexico,35,2011,29628
3,New Mexico,35,2012,28605
3,New Mexico,35,2013,28152
3,New Mexico,35,2014,27345
3,New Mexico,35,2015,26511
3,New Mexico,35,2016,26308
3,New Mexico,35,2017,26035
3,New York,36,2010,232624
3,New York,36,2011,232465
3,New York,36,2012,226517
3,New York,36,2013,232267
3,New York,36,2014,238486
3,New York,36,2015,235052
3,New York,36,2016,233572
3,New York,36,2017,230316
3,North Carolina,37,2010,128477
3,North Carolina,37,2011,128456
3,North Carolina,37,2012,124853
3,North Carolina,37,2013,123569
3,North Carolina,37,2014,121483
3,North Carolina,37,2015,120427
3,North Carolina,37,2016,120612
3,North Carolina,37,2017,122702
3,North Dakota,38,2010,8938
3,North Dakota,38,2011,9173
3,North Dakota,38,2012,9383
3,North Dakota,38,2013,9746
3,North Dakota,38,2014,9856
3,North Dakota,38,2015,10417
3,North Dakota,38,2016,10576
3,North Dakota,38,2017,10716
3,Ohio,39,2010,146915
3,Ohio,39,2011,144847
3,Ohio,39,2012,141146
3,Ohio,39,2013,139795
3,Ohio,39,2014,139182
3,Ohio,39,2015,139255
3,Ohio,39,2016,140622
3,Ohio,39,2017,141061
3,Oklahoma,40,2010,53763
3,Oklahoma,40,2011,53820
3,Oklahoma,40,2012,53142
3,Oklahoma,40,2013,53116
3,Oklahoma,40,2014,53325
3,Oklahoma,40,2015,53153
3,Oklahoma,40,2016,53610
3,Oklahoma,40,2017,53178
3,Oregon,41,2010,48435
3,Oregon,41,2011,48379
3,Oregon,41,2012,46977
3,Oregon,41,2013,47018
3,Oregon,41,2014,46556
3,Oregon,41,2015,46378
3,Oregon,41,2016,47046
3,Oregon,41,2017,47682
3,Pennsylvania,42,2010,148285
3,Pennsylvania,42,2011,147857
3,Pennsylvania,42,2012,143996
3,Pennsylvania,42,2013,144002
3,Pennsylvania,42,2014,144003
3,Pennsylvania,42,2015,143321
3,Pennsylvania,42,2016,142929
3,Pennsylvania,42,2017,143692
3,Rhode Island,44,2010,11653
3,Rhode Island,44,2011,11628
3,Rhode Island,44,2012,11039
3,Rhode Island,44,2013,11070
3,Rhode Island,44,2014,11170
3,Rhode Island,44,2015,11036
3,Rhode Island,44,2016,10871
3,Rhode Island,44,2017,10892
3,South Carolina,45,2010,62001
3,South Carolina,45,2011,61360
3,South Carolina,45,2012,59909
3,South Carolina,45,2013,59330
3,South Carolina,45,2014,58131
3,South Carolina,45,2015,58640
3,South Carolina,45,2016,58149
3,South Carolina,45,2017,59124
3,South Dakota,46,2010,12190
3,South Dakota,46,2011,12224
3,South Dakota,46,2012,11867
3,South Dakota,46,2013,12004
3,South Dakota,46,2014,11904
3,South Dakota,46,2015,12152
3,South Dakota,46,2016,12231
3,South Dakota,46,2017,12492
3,Tennessee,47,2010,83023
3,Tennessee,47,2011,83331
3,Tennessee,47,2012,80582
3,Tennessee,47,2013,79628
3,Tennessee,47,2014,79863
3,Tennessee,47,2015,80906
3,Tennessee,47,2016,81064
3,Tennessee,47,2017,81610
3,Texas,48,2010,390704
3,Texas,48,2011,394604
3,Texas,48,2012,388113
3,Texas,48,2013,391763
3,Texas,48,2014,393821
3,Texas,48,2015,391804
3,Texas,48,2016,399097
3,Texas,48,2017,407762
3,Utah,49,2010,53065
3,Utah,49,2011,53105
3,Utah,49,2012,51978
3,Utah,49,2013,51775
3,Utah,49,2014,50842
3,Utah,49,2015,49369
3,Utah,49,2016,51324
3,Utah,49,2017,50741
3,Vermont,50,2010,6660
3,Vermont,50,2011,6503
3,Vermont,50,2012,6189
3,Vermont,50,2013,6225
3,Vermont,50,2014,6171
3,Vermont,50,2015,6133
3,Vermont,50,2016,6046
3,Vermont,50,2017,6236
3,Virginia,51,2010,103576
3,Virginia,51,2011,103897
3,Virginia,51,2012,100623
3,Virginia,51,2013,102252
3,Virginia,51,2014,102766
3,Virginia,51,2015,102344
3,Virginia,51,2016,102048
3,Virginia,51,2017,102440
3,Washington,53,2010,89186
3,Washington,53,2011,90595
3,Washington,53,2012,88776
3,Washington,53,2013,90010
3,Washington,53,2014,89380
3,Washington,53,2015,89155
3,Washington,53,2016,90664
3,Washington,53,2017,91705
3,West Virginia,54,2010,21201
3,West Virginia,54,2011,21268
3,West Virginia,54,2012,20467
3,West Virginia,54,2013,20304
3,West Virginia,54,2014,20519
3,West Virginia,54,2015,20518
3,West Virginia,54,2016,20566
3,West Virginia,54,2017,20088
3,Wisconsin,55,2010,73250
3,Wisconsin,55,2011,72454
3,Wisconsin,55,2012,70456
3,Wisconsin,55,2013,70675
3,Wisconsin,55,2014,68270
3,Wisconsin,55,2015,68057
3,Wisconsin,55,2016,67558
3,Wisconsin,55,2017,67696
3,Wyoming,56,2010,8251
3,Wyoming,56,2011,8136
3,Wyoming,56,2012,7969
3,Wyoming,56,2013,7996
3,Wyoming,56,2014,7590
3,Wyoming,56,2015,7668
3,Wyoming,56,2016,7539
3,Wyoming,56,2017,7383
4,Alabama,1,2010,61080
4,Alabama,1,2011,62110
4,Alabama,1,2012,62162
4,Alabama,1,2013,59832
4,Alabama,1,2014,59517
4,Alabama,1,2015,59329
4,Alabama,1,2016,58903
4,Alabama,1,2017,58109
4,Alaska,2,2010,10580
4,Alaska,2,2011,10805
4,Alaska,2,2012,10901
4,Alaska,2,2013,10603
4,Alaska,2,2014,10711
4,Alaska,2,2015,10895
4,Alaska,2,2016,10667
4,Alaska,2,2017,10743
4,Arizona,4,2010,91835
4,Arizona,4,2011,92770
4,Arizona,4,2012,92087
4,Arizona,4,2013,88425
4,Arizona,4,2014,87040
4,Arizona,4,2015,87624
4,Arizona,4,2016,87548
4,Arizona,4,2017,88283
4,Arkansas,5,2010,39969
4,Arkansas,5,2011,40792
4,Arkansas,5,2012,40148
4,Arkansas,5,2013,38620
4,Arkansas,5,2014,38566
4,Arkansas,5,2015,38443
4,Arkansas,5,2016,38558
4,Arkansas,5,2017,37893
4,California,6,2010,509485
4,California,6,2011,516656
4,California,6,2012,516193
4,California,6,2013,496858
4,California,6,2014,498795
4,California,6,2015,510026
4,California,6,2016,497804
4,California,6,2017,497580
4,Colorado,8,2010,70051
4,Colorado,8,2011,70602
4,Colorado,8,2012,70165
4,Colorado,8,2013,68525
4,Colorado,8,2014,68986
4,Colorado,8,2015,68443
4,Colorado,8,2016,67519
4,Colorado,8,2017,66949
4,Connecticut,9,2010,42396
4,Connecticut,9,2011,41901
4,Connecticut,9,2012,41055
4,Connecticut,9,2013,39419
4,Connecticut,9,2014,39166
4,Connecticut,9,2015,38962
4,Connecticut,9,2016,37817
4,Connecticut,9,2017,37532
4,Delaware,10,2010,11386
4,Delaware,10,2011,11282
4,Delaware,10,2012,11306
4,Delaware,10,2013,11072
4,Delaware,10,2014,11173
4,Delaware,10,2015,11390
4,Delaware,10,2016,11251
4,Delaware,10,2017,10942
4,District of Columbia,11,2010,5891
4,District of Columbia,11,2011,6381
4,District of Columbia,11,2012,6581
4,District of Columbia,11,2013,6770
4,District of Columbia,11,2014,7187
4,District of Columbia,11,2015,8301
4,District of Columbia,11,2016,8376
4,District of Columbia,11,2017,8550
4,Florida,12,2010,217171
4,Florida,12,2011,220388
4,Florida,12,2012,220728
4,Florida,12,2013,214141
4,Florida,12,2014,215988
4,Florida,12,2015,223046
4,Florida,12,2016,225741
4,Florida,12,2017,226397
4,Georgia,13,2010,139525
4,Georgia,13,2011,140805
4,Georgia,13,2012,140095
4,Georgia,13,2013,134724
4,Georgia,13,2014,134780
4,Georgia,13,2015,134747
4,Georgia,13,2016,134398
4,Georgia,13,2017,132362
4,Hawaii,15,2010,16913
4,Hawaii,15,2011,17469
4,Hawaii,15,2012,17797
4,Hawaii,15,2013,17494
4,Hawaii,15,2014,17607
4,Hawaii,15,2015,18602
4,Hawaii,15,2016,18324
4,Hawaii,15,2017,18414
4,Idaho,16,2010,24533
4,Idaho,16,2011,24667
4,Idaho,16,2012,24577
4,Idaho,16,2013,23692
4,Idaho,16,2014,23501
4,Idaho,16,2015,23238
4,Idaho,16,2016,23062
4,Idaho,16,2017,23730
4,Illinois,17,2010,169654
4,Illinois,17,2011,168999
4,Illinois,17,2012,167461
4,Illinois,17,2013,161198
4,Illinois,17,2014,161379
4,Illinois,17,2015,159001
4,Illinois,17,2016,156220
4,Illinois,17,2017,153561
4,Indiana,18,2010,88069
4,Indiana,18,2011,88950
4,Indiana,18,2012,87905
4,Indiana,18,2013,85528
4,Indiana,18,2014,85117
4,Indiana,18,2015,84487
4,Indiana,18,2016,84593
4,Indiana,18,2017,85231
